190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,45893,waiting,Tue Feb 18 16:26:38 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,57785,waiting,Tue Feb 18 16:27:27 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,45893,waiting,Tue Feb 18 16:26:38 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,57785,waiting,Tue Feb 18 16:27:27 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012208,6842,answering,Tue Feb 18 16:27:15 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,91651,answering,Tue Feb 18 16:27:24 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,57785,waiting,Tue Feb 18 16:27:27 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012208,124548,handling,Tue Feb 18 16:27:22 EST 2020,Tue Jan 01 18:09:00 EST 2019
190012068,91651,answering,Tue Feb 18 16:27:24 EST 2020,Tue Jan 01 19:30:00 EST 2019
190012268,57785,waiting,Tue Feb 18 16:27:27 EST 2020,Tue Jan 01 21:40:00 EST 2019
190012152,68771,waiting,Tue Feb 18 16:28:13 EST 2020,Tue Jan 01 20:50:00 EST 2019
190012236,68377,waiting,Tue Feb 18 16:29:26 EST 2020,Tue Jan 01 22:00:00 EST 2019
